2.011469435666060335e+01,6.125098263417422118e+01,1.000000000000000000e+00
1.631683642374477117e+01,8.331630100764667191e+01,-1.000000000000000000e+00
-1.027116492022580818e+00,5.866147359393975691e+00,-1.000000000000000000e+00
-9.620879701045165433e+00,-3.321339241049095392e+01,-1.000000000000000000e+00
1.246564690665589392e+00,-2.818194811691556279e+00,1.000000000000000000e+00
2.116749873754289979e+01,7.861966697634528600e+01,1.000000000000000000e+00
-1.604420278304851788e+00,3.207675266204531361e+00,-1.000000000000000000e+00
2.046632516694147697e+00,2.358929464732365489e+01,-1.000000000000000000e+00
-2.665881905733779256e+00,-3.932787822482669782e+01,1.000000000000000000e+00
1.903002727148416184e+01,7.294825984420781140e+01,1.000000000000000000e+00
-1.843509350223600052e+01,-8.983884799542627775e+01,1.000000000000000000e+00
-1.903028238192999666e+01,-7.530586721932395733e+01,-1.000000000000000000e+00
-1.371827501485090295e+01,-5.669656256699777686e+01,-1.000000000000000000e+00
-1.227694404274250672e+01,-6.591259915672121394e+01,1.000000000000000000e+00
1.335249460074304118e+00,2.137390123633243988e+01,-1.000000000000000000e+00
-1.412682747309222897e+01,-6.839383977703135997e+01,1.000000000000000000e+00
8.962269438973958557e+00,3.838812263274493120e+01,-1.000000000000000000e+00
-1.439983436366638614e+01,-7.885049667690987008e+01,1.000000000000000000e+00
-1.287689156739700636e+01,-7.769849210319445376e+01,1.000000000000000000e+00
-6.117226409601951964e+00,-2.293396698349174656e+01,-1.000000000000000000e+00
6.993993833833447304e+00,1.286679053812620133e+01,1.000000000000000000e+00
-6.898747124365353756e+00,-3.090938326306010353e+01,-1.000000000000000000e+00
-1.489455335214029397e+01,-7.636925605659972405e+01,1.000000000000000000e+00
1.940330531449875195e+01,7.684735224755233673e+01,1.000000000000000000e+00
-2.239512845666771312e+01,-9.001607946830556273e+01,-1.000000000000000000e+00
-1.500610876686271666e+01,-4.943007217894661665e+01,-1.000000000000000000e+00
1.824303222628557108e+01,5.699742728507109035e+01,1.000000000000000000e+00
-2.053593786416681155e+01,-8.842099621239191265e+01,-1.000000000000000000e+00
-2.088121784745807474e+01,-7.849603373115128591e+01,-1.000000000000000000e+00
-1.743782888624060234e+01,-6.874830272278995835e+01,-1.000000000000000000e+00
-1.314653022035273899e+00,-1.336346744800971642e+01,1.000000000000000000e+00
5.589432395632271344e+00,2.527299363967697232e+01,-1.000000000000000000e+00
-1.356092481682110318e+01,-5.306331737297219320e+01,-1.000000000000000000e+00
5.823920231592327745e+00,8.790466661902373247e+00,1.000000000000000000e+00
8.464769686905796675e+00,5.549095976559705434e+01,-1.000000000000000000e+00
-1.495617403335121054e+01,-5.820303008647180576e+01,-1.000000000000000000e+00
-1.700973364130850651e+00,-2.745336954191381196e+01,1.000000000000000000e+00
1.163743495741909051e+01,3.395733581076252250e+01,1.000000000000000000e+00
-5.047178328869601494e+00,-1.832594868863003512e+01,-1.000000000000000000e+00
4.231677751694334688e+00,1.277817480168655351e+01,1.000000000000000000e+00
-1.436484064119470005e+01,-4.854391481455012780e+01,-1.000000000000000000e+00
-1.458774698462939279e+00,-7.426213106553275267e+00,-1.000000000000000000e+00
1.310108943231466938e+01,6.966947759594080480e+01,-1.000000000000000000e+00
6.883212611939713454e+00,4.290752519116700370e+01,-1.000000000000000000e+00
-2.422668623172802427e+01,-8.912992210390909520e+01,-1.000000000000000000e+00
-1.904263092071370522e+01,-6.759629814907452783e+01,-1.000000000000000000e+00
2.154169911070137555e+00,-2.640963338812263750e+00,1.000000000000000000e+00
-4.638861731731898530e+00,-4.473343814764524495e+01,1.000000000000000000e+00
-1.074797876979002353e+01,-4.677160008575716432e+01,-1.000000000000000000e+00
-1.819471774771259209e+00,-1.442685628528550090e+01,1.000000000000000000e+00
-2.431099762987601309e+01,-9.037054241406416111e+01,-1.000000000000000000e+00
1.342401717014019980e+01,6.249160294432930129e+01,-1.000000000000000000e+00
-6.666421772536136103e+00,-1.504716644036304096e+01,-1.000000000000000000e+00
9.779607688965530343e+00,4.494568712927891596e+01,-1.000000000000000000e+00
-2.083214736820582047e+01,-7.628064032016007445e+01,-1.000000000000000000e+00
-1.070350526991570916e+01,-4.154327163581790217e+01,-1.000000000000000000e+00
5.843390687591293542e+00,2.624776674051311431e+01,-1.000000000000000000e+00
1.609485345573567017e+01,6.417530193668262939e+01,1.000000000000000000e+00
-9.405124843767740828e+00,-5.589902093904094471e+01,1.000000000000000000e+00
1.612877961929914861e+01,7.649288930179375257e+01,-1.000000000000000000e+00
-7.088847050799372163e+00,-1.930072178946615935e+01,-1.000000000000000000e+00
6.219154040843438480e+00,2.587365111126993078e+00,1.000000000000000000e+00
1.749949073339745809e+00,2.775423425998712545e+01,-1.000000000000000000e+00
-1.680663377695040239e+01,-8.611698706496103739e+01,1.000000000000000000e+00
8.047924344220060533e+00,4.813585364110626585e+01,-1.000000000000000000e+00
-5.804934767363158166e+00,-1.717394411491460815e+01,-1.000000000000000000e+00
-3.386644294933892407e+00,-3.392231830200814358e+01,1.000000000000000000e+00
-1.773988635156484861e+01,-8.718037590223683253e+01,1.000000000000000000e+00
-1.645648452651353466e+01,-6.316551132709211203e+01,-1.000000000000000000e+00
-3.467991028878160797e+00,1.258129064532255592e+00,-1.000000000000000000e+00
1.229951589330862305e+01,3.732473379546915737e+01,1.000000000000000000e+00
5.691417124906279490e+00,2.970378046165938812e+01,-1.000000000000000000e+00
-2.524395603621319761e+00,-3.108661473593939917e+01,1.000000000000000000e+00
-1.252460617564431899e+01,-5.253162295433430273e+01,-1.000000000000000000e+00
-2.984527702666484039e+00,-2.054134209962123592e+01,1.000000000000000000e+00
-1.509812910516096807e+01,-6.201350675337668150e+01,-1.000000000000000000e+00
1.123279271979473526e+00,-5.033588222682769953e+00,1.000000000000000000e+00
-9.201287100615456183e+00,-2.240227256485385610e+01,-1.000000000000000000e+00
6.240413833963765811e+00,3.183055813621095353e+01,-1.000000000000000000e+00
5.799470606017806951e+00,-1.400343028657188293e+00,1.000000000000000000e+00
-1.546217704550954863e+01,-6.059565497034230930e+01,-1.000000000000000000e+00
-2.278103851690969073e+00,-1.628778675051811220e+01,1.000000000000000000e+00
1.055178515973067377e+01,3.174194239977130749e+01,1.000000000000000000e+00
2.769038716593395399e+00,1.880404487958264426e+01,-1.000000000000000000e+00
-2.124385144671379066e+01,-9.205424140641748920e+01,-1.000000000000000000e+00
-1.827360860163176426e+01,-9.187700993353819001e+01,1.000000000000000000e+00
-1.371676103967275040e+01,-8.186343171585792788e+01,1.000000000000000000e+00
2.212447848984928100e+01,7.675873651111267293e+01,1.000000000000000000e+00
-1.191588292919013092e+01,-7.486278853712570935e+01,1.000000000000000000e+00
-7.862679258953031436e+00,-4.898699349674836867e+01,1.000000000000000000e+00
6.952699341265500266e-02,-2.151611520045737436e+01,1.000000000000000000e+00
5.875878073076670205e-01,-2.107303651825912638e+01,1.000000000000000000e+00
1.557238077626316120e+01,8.234152790681054057e+01,-1.000000000000000000e+00
-5.127419450831514069e+00,-4.925284070606731035e+01,1.000000000000000000e+00
-3.281081871440252318e-01,1.169513328092609994e+00,-1.000000000000000000e+00
1.631138971389117120e+00,1.393017937540198581e+01,-1.000000000000000000e+00
-8.849982290435079335e+00,-5.917780318730792999e+01,1.000000000000000000e+00
-1.092818944830521488e+01,-7.149539055241905317e+01,1.000000000000000000e+00
1.847853640603556613e+01,7.427749589080252690e+01,1.000000000000000000e+00
7.339094713313913942e-01,-8.489601943829061526e+00,1.000000000000000000e+00
-1.160166141620418045e+01,-3.232723504609447218e+01,-1.000000000000000000e+00
-5.196028556827688050e+00,-4.597405845780031797e+01,1.000000000000000000e+00
-7.380646316677417218e+00,-1.398377760308725470e+01,-1.000000000000000000e+00
1.524502088085885987e+01,5.345279782748515629e+01,1.000000000000000000e+00
-1.937877061142544832e+01,-8.168620024297862869e+01,-1.000000000000000000e+00
6.465073185510433973e+00,4.379368255556348544e+01,-1.000000000000000000e+00
-5.280777074707524221e+00,-6.185592796398200477e+00,-1.000000000000000000e+00
-4.059057001543246557e+00,-2.984599442578431905e+01,1.000000000000000000e+00
1.752228990910342077e+01,5.814943185878652798e+01,1.000000000000000000e+00
-5.876295561404258905e-01,1.180340170085041507e+01,-1.000000000000000000e+00
-1.097891138105172804e+00,5.688915886514682718e+00,-1.000000000000000000e+00
1.016408045476131861e+01,6.222575573501034540e+01,-1.000000000000000000e+00
8.182415946064770296e+00,2.226005860072893228e+01,1.000000000000000000e+00
1.200710061840568699e+01,3.245086829128849359e+01,1.000000000000000000e+00
-1.406877900016100469e+01,-7.450832559136711097e+01,1.000000000000000000e+00
1.584045063048970547e+01,5.132602015293358733e+01,1.000000000000000000e+00
-1.151049228397251589e+01,-3.303616093761166184e+01,-1.000000000000000000e+00
3.857560416735672959e+00,2.926070177946115791e+01,-1.000000000000000000e+00
1.326706811889326154e+01,4.999678410633887893e+01,1.000000000000000000e+00
-2.340323789133696764e+00,-3.438504966769094118e+00,-1.000000000000000000e+00
1.216019541965125939e+01,6.709962123919102339e+01,-1.000000000000000000e+00
1.952485571924416874e+01,7.339133852640605937e+01,1.000000000000000000e+00
-1.090637195638753631e+01,-5.554455799328235344e+01,1.000000000000000000e+00
2.090807076528716379e+01,6.842885728578572468e+01,1.000000000000000000e+00
-5.497074980974029579e+00,-2.000964768098334190e+01,-1.000000000000000000e+00
-9.895719571593552644e+00,-4.996176659758450711e+01,1.000000000000000000e+00
-3.285781113655289687e+00,-8.046523261630813550e+00,-1.000000000000000000e+00
-7.393402262975774519e-01,4.005216894161360841e+00,-1.000000000000000000e+00
-2.226522530823377721e+01,-8.212927892517686246e+01,-1.000000000000000000e+00
-5.874727280912106053e+00,-2.692167512327592505e+01,-1.000000000000000000e+00
1.830248501706738651e+01,8.446830558136207401e+01,-1.000000000000000000e+00
-3.264558650615441593e+00,3.296291002644176960e+00,-1.000000000000000000e+00
-3.391253821931398349e+00,2.321517901808039852e+00,-1.000000000000000000e+00
1.874358145187259339e+01,7.445472736368181188e+01,1.000000000000000000e+00
3.862207469116594183e+00,2.979239619809905193e+01,-1.000000000000000000e+00
1.801311605450854891e+00,-9.996069463303074443e+00,1.000000000000000000e+00
-1.924916382473698917e+01,-8.142035303365967991e+01,-1.000000000000000000e+00
-1.545503471487782932e+01,-7.752126063031514036e+01,1.000000000000000000e+00
-1.648138900729401968e+01,-9.169977846065889082e+01,1.000000000000000000e+00
-3.997266658710355802e+00,-2.576967054956049097e+01,1.000000000000000000e+00
-2.453916339590649187e+01,-9.143393125133994204e+01,-1.000000000000000000e+00
1.776023256150080698e+01,8.207568069749159179e+01,-1.000000000000000000e+00
-1.679132612218149490e+01,-8.416744086328878893e+01,1.000000000000000000e+00
-6.222487915365502609e+00,-4.384728078324876321e+01,1.000000000000000000e+00
8.214211636104622016e+00,5.602265418423497323e+01,-1.000000000000000000e+00
1.770753561712412250e+01,6.940363038662187023e+01,1.000000000000000000e+00
1.012997740142391123e+01,2.181697991853068430e+01,1.000000000000000000e+00
-1.363457575980679159e+01,-4.180911884513685095e+01,-1.000000000000000000e+00
1.188829869802952999e+01,6.054205674265703152e+01,-1.000000000000000000e+00
2.041003207290390975e+01,7.223933395269061464e+01,1.000000000000000000e+00
-9.230893529937127084e+00,-6.343135853641106081e+01,1.000000000000000000e+00
1.389081769370400643e+01,5.168048309869219992e+01,1.000000000000000000e+00
3.953509454449589899e+00,-3.349889230329448075e+00,1.000000000000000000e+00
9.434342835803317229e+00,4.405952976488244133e+01,-1.000000000000000000e+00
-9.998048814117970196e+00,-7.140677481597941778e+01,1.000000000000000000e+00
5.379295954199354135e+00,1.791788751518616607e+01,1.000000000000000000e+00
-1.402767022958103738e+01,-5.448116915600657251e+01,-1.000000000000000000e+00
-1.555089144708963111e+01,-6.972307582362608969e+01,-1.000000000000000000e+00
1.599265369649835566e+00,-1.141392124633745730e+01,1.000000000000000000e+00
-1.691860263098347161e+01,-6.821660830415207499e+01,-1.000000000000000000e+00
3.252945129115756284e+00,8.150503823340251586e-01,1.000000000000000000e+00
-4.616909017914494484e+00,-4.508790109340383623e+01,1.000000000000000000e+00
-1.897856731254513596e+00,-1.699671264203529830e+01,1.000000000000000000e+00
-8.158781998573479299e+00,-1.637640248695776179e+01,-1.000000000000000000e+00
1.450432929852700781e+01,4.662938612163223695e+01,1.000000000000000000e+00
6.564050185127040749e+00,4.840170085042520753e+01,-1.000000000000000000e+00
-1.753107079579371685e+01,-6.422890016436788585e+01,-1.000000000000000000e+00
-1.357174361360349479e+01,-5.386085900092903245e+01,-1.000000000000000000e+00
-1.098180338548031365e+01,-6.768491388551419163e+01,1.000000000000000000e+00
7.455013170391374011e+00,3.422318302008146418e+01,-1.000000000000000000e+00
-1.375482832539196565e-01,5.157221467876791365e+00,-1.000000000000000000e+00
-5.485961053023366674e+00,-1.389516186664761044e+01,-1.000000000000000000e+00
-3.789965497443179121e+00,-1.194561566497534955e+01,-1.000000000000000000e+00
7.980348837143110607e+00,2.766561852354748297e+01,1.000000000000000000e+00
-1.993669049883697042e+01,-7.211570070749658612e+01,-1.000000000000000000e+00
1.589390319887427871e+01,6.151682984349317707e+01,1.000000000000000000e+00
2.163714893266841699e+01,8.127813906953477385e+01,1.000000000000000000e+00
-1.988662000965313581e+01,-8.593975559208175241e+01,-1.000000000000000000e+00
1.018564616081830465e+01,3.741334953190879986e+01,1.000000000000000000e+00
-2.315943780703766919e+01,-8.390159365396984015e+01,-1.000000000000000000e+00
1.046748759225500791e+01,4.618630743943398897e+01,-1.000000000000000000e+00
7.298009470898042750e+00,2.252590581004787040e+01,1.000000000000000000e+00
-8.345066444681652484e+00,-2.568105481312084848e+01,-1.000000000000000000e+00
9.717443558552400162e+00,5.939005216894160810e+01,-1.000000000000000000e+00
8.439307555924383308e+00,3.058993782605588052e+01,1.000000000000000000e+00
6.425108217367218266e+00,2.864039162438361785e+01,-1.000000000000000000e+00
-3.501583327466199158e+00,-1.488958765096834336e+00,-1.000000000000000000e+00
2.032610740086983725e+01,8.092367612377614705e+01,1.000000000000000000e+00
1.715650808135788807e+01,8.048059744157792750e+01,-1.000000000000000000e+00
-1.335016043742942848e+01,-6.024119202458371092e+01,-1.000000000000000000e+00
1.916691826034423229e+01,7.144179232473378249e+01,1.000000000000000000e+00
-3.112087702422603464e+00,2.232902165368393366e+00,-1.000000000000000000e+00
-1.428616509188738704e+01,-5.102515543486028093e+01,-1.000000000000000000e+00
-1.028381250873788311e+01,-6.006396055170441883e+01,1.000000000000000000e+00
-4.479272031034662760e+00,-4.172050310869720846e+01,1.000000000000000000e+00
-1.400040856751683371e+01,-7.583756163796182648e+01,1.000000000000000000e+00
-1.654717020232959612e+01,-9.116808404202100746e+01,1.000000000000000000e+00
1.234242692349792669e+01,6.240298720788964459e+01,-1.000000000000000000e+00
1.744414608013308410e+01,6.009897806045877644e+01,1.000000000000000000e+00
-1.521424653098473456e+01,-8.106589008790108153e+01,1.000000000000000000e+00
-2.697796349481829559e+00,5.245837204316437408e+00,-1.000000000000000000e+00
-2.684910467772926079e+00,-2.966876295290501631e+01,1.000000000000000000e+00
-3.282885947347820910e+00,-7.248981633673984071e+00,-1.000000000000000000e+00
-4.514922400898944588e+00,-4.039126706210247875e+01,1.000000000000000000e+00
4.497069896501644237e+00,3.386872007432285869e+01,-1.000000000000000000e+00
-1.285299505951924814e+01,-6.830522404059172459e+01,1.000000000000000000e+00
2.117242713435932799e+01,7.303687558064744678e+01,1.000000000000000000e+00
-1.763105799054733325e+01,-7.690095047523760741e+01,-1.000000000000000000e+00
-1.652247428878673574e+01,-6.130458086185949895e+01,-1.000000000000000000e+00
1.279672070377189996e+01,5.611126992067460151e+01,-1.000000000000000000e+00
-1.468434056562251122e+00,-1.230007861073393371e+01,1.000000000000000000e+00
-2.226365351390761083e-01,-7.071750160794691986e+00,1.000000000000000000e+00
-6.240527865887297132e+00,-3.675802186807689509e+01,1.000000000000000000e+00
-6.052128128265051643e+00,-2.435181876652611876e+01,-1.000000000000000000e+00
1.129248328153546765e+01,2.429822053884083743e+01,1.000000000000000000e+00
-1.676807369729804265e+00,5.334452940756082562e+00,-1.000000000000000000e+00
7.022894774262270268e+00,4.937647395126133887e+01,-1.000000000000000000e+00
1.603921893831961043e-01,-1.655363395983707164e+01,1.000000000000000000e+00
2.032937205725885477e+01,8.260737511612946093e+01,1.000000000000000000e+00
1.246016732068231292e+01,6.594761666547556445e+01,-1.000000000000000000e+00
-1.029715986221013679e+01,-7.131815907953976819e+01,1.000000000000000000e+00
-6.370120993075975235e+00,-3.950510969770598990e+01,1.000000000000000000e+00
-9.567844461145980972e+00,-2.523797613092260050e+01,-1.000000000000000000e+00
7.445078278664874816e+00,2.376652612020294697e+01,1.000000000000000000e+00
-1.752757216307619004e+01,-7.831880225827198672e+01,-1.000000000000000000e+00
-1.291770020634219485e+01,-8.310405202601300800e+01,1.000000000000000000e+00
-3.735353064021281977e+00,-3.055492031730150160e+01,1.000000000000000000e+00
1.035110845841247773e+01,5.593403844779530232e+01,-1.000000000000000000e+00
1.758021965651632268e+00,-2.020653183734725911e+00,1.000000000000000000e+00
-1.997952282426406612e+01,-7.672371900235832243e+01,-1.000000000000000000e+00
-1.337767521508973978e+01,-8.257235760737511043e+01,1.000000000000000000e+00
1.357101281126967152e+01,6.506145930107911113e+01,-1.000000000000000000e+00
1.865498151878160726e+01,6.807439434002714052e+01,1.000000000000000000e+00
-2.423044691922340377e+01,-8.762345458443506629e+01,-1.000000000000000000e+00
3.977588133637151913e+00,3.714750232258985818e+01,-1.000000000000000000e+00
-1.428802280244617151e+01,-7.477417280068604555e+01,1.000000000000000000e+00
1.122085037763245197e+00,-1.779425426999214466e+01,1.000000000000000000e+00
-1.762897326308451085e+01,-6.741906667619522864e+01,-1.000000000000000000e+00
1.887649103626988278e+01,6.825162581290643971e+01,1.000000000000000000e+00
-1.975327699371065293e+01,-8.673729722003858456e+01,-1.000000000000000000e+00
7.390580154274842606e+00,1.215786464660901700e+01,1.000000000000000000e+00
8.698162087369436080e+00,3.121024798113342058e+01,1.000000000000000000e+00
-1.742006924192912720e+01,-8.753483884799541670e+01,1.000000000000000000e+00
-1.073741380631787479e-01,1.357571642964338388e+01,-1.000000000000000000e+00
-2.300298606998187623e+01,-9.099085256914169406e+01,-1.000000000000000000e+00
-9.226882844658302218e+00,-2.018687915386264820e+01,-1.000000000000000000e+00
-6.334102629344933177e-01,1.490495247623810826e+01,-1.000000000000000000e+00
-6.347269603012770212e+00,-4.482205388408489455e+01,1.000000000000000000e+00
1.236357606984999080e+01,5.752912170370899503e+01,-1.000000000000000000e+00
-6.990876961083684726e+00,-4.358143357392982153e+01,1.000000000000000000e+00
-1.249287153629604319e+01,-7.406524690916886300e+01,1.000000000000000000e+00
4.290247700681793397e+00,2.004466518973771727e+01,-1.000000000000000000e+00
-6.307147163140360391e+00,-5.164546558993781389e+01,1.000000000000000000e+00
3.675249553933002566e+00,2.846316015150430800e+01,-1.000000000000000000e+00
1.337485958324357327e+01,7.702458372043162171e+01,-1.000000000000000000e+00
8.412668482323532260e+00,4.893339526906309800e+01,-1.000000000000000000e+00
-1.188276312731564488e+01,-4.491066962052455125e+01,-1.000000000000000000e+00
1.624784701795438480e+01,4.538876581147715683e+01,1.000000000000000000e+00
1.939365937889300895e+00,-1.026191667262202678e+01,1.000000000000000000e+00
-3.174777557264822470e+00,-3.374508682912884439e+01,1.000000000000000000e+00
-1.417520340805707590e+01,-4.499928535696419374e+01,-1.000000000000000000e+00
5.252703550174849134e+00,3.909704852426211374e+01,-1.000000000000000000e+00
1.521917231920829394e+01,8.083506038733652588e+01,-1.000000000000000000e+00
-1.460265408531776821e+01,-8.700314442935751913e+01,1.000000000000000000e+00
2.287465393979215555e+00,1.703173015078967367e+01,-1.000000000000000000e+00
-8.277842794461395926e+00,-1.965518473522476128e+01,-1.000000000000000000e+00
1.367654244865572544e+01,7.853105123990565062e+01,-1.000000000000000000e+00
