3.924050632911392222e-01,6.506361925012226211e-01
4.177215189873417778e-01,5.639176456559354955e-01
8.607594936708861111e-01,-7.743030362904709252e-01
7.721518987341772222e-01,-1.063324411847362150e+00
6.708860759493671111e-01,-9.376743958289724956e-01
8.101265822784810000e-01,-8.875595410341204916e-01
3.797468354430379861e-02,1.670354655083862716e-01
7.974683544303797778e-01,-9.285290083814905504e-01
5.443037974683544444e-01,-3.237123166915601979e-01
7.594936708860758889e-01,-9.814981568440170889e-01
3.544303797468354444e-01,7.363786891231355325e-01
2.784810126582278333e-01,9.904202387060737633e-01
6.835443037974683334e-01,-9.098779538298621405e-01
1.000000000000000000e+00,1.083839589815088940e-02
1.898734177215189722e-01,8.823560838225531500e-01
9.873417721518986667e-01,-6.479679682306167809e-02
2.531645569620253125e-02,1.963218796466644211e-01
3.797468354430379445e-01,6.289380451397053040e-01
4.303797468354430555e-01,4.353476532552089662e-01
9.240506329113924444e-01,-4.666383301956592566e-01
1.518987341772151944e-01,7.773064888639761305e-01
6.075949367088607778e-01,-5.931695272874916158e-01
9.113924050632911111e-01,-5.189938925016142068e-01
4.810126582278481111e-01,1.764500933594392862e-01
9.620253164556962222e-01,-2.063436027673926920e-01
4.556962025316455556e-01,2.908324965590052269e-01
7.341772151898734444e-01,-1.005787688552058023e+00
5.822784810126582222e-01,-5.364386995822669757e-01
6.455696202531645556e-01,-6.918771897015149053e-01
7.594936708860759722e-02,4.722484904466949795e-01
5.569620253164556667e-01,-3.441084801413027972e-01
5.189873417721518889e-01,-1.224240733268509851e-01
1.012658227848101250e-01,5.643929000153152797e-01
2.278481012658227778e-01,1.027170478413416133e+00
7.848101265822784445e-01,-9.849914669154962166e-01
5.316455696202531112e-01,-2.094369754238784853e-01
4.430379746835442778e-01,3.701031134641181164e-01
6.582278481012657778e-01,-7.635134337838174190e-01
2.405063291139240556e-01,9.654401472802951467e-01
5.696202531645570000e-01,-3.761297467932343541e-01
3.291139240506328889e-01,8.790175367048880251e-01
6.329113924050633333e-02,3.661256923212279357e-01
4.683544303797468333e-01,1.799541279054689968e-01
2.531645569620253333e-01,9.817420687658197087e-01
9.367088607594936667e-01,-3.487783161732807558e-01
6.329113924050633333e-01,-7.421916583012796442e-01
4.936708860759493334e-01,2.366731484694550858e-02
8.481012658227847778e-01,-8.645365996185571111e-01
1.139240506329113889e-01,6.871265592118585008e-01
5.063291139240506250e-02,3.147559752021656387e-01
3.037974683544303889e-01,9.431635664668559516e-01
0.000000000000000000e+00,7.171697650398105306e-02
3.670886075949367222e-01,6.997905498237408928e-01
4.050632911392405000e-01,6.118411722660556107e-01
1.265822784810126563e-02,1.117483928660813752e-01
8.734177215189873333e-01,-6.824703908487440573e-01
6.202531645569620000e-01,-7.590175535109859872e-01
1.645569620253164445e-01,8.823253856692708785e-01
8.860759493670886111e-02,5.306003522708937492e-01
1.265822784810126667e-01,6.756470962273141145e-01
7.088607594936708889e-01,-9.668347957675962334e-01
9.493670886075948889e-01,-2.968102811194821000e-01
1.772151898734177222e-01,8.968045680374735484e-01
7.468354430379746667e-01,-9.986400862465224515e-01
